name,url,code,code_link,code_nav,has_children
Шкант мебельный,/category/shkant-mebelnyj-4737,shkant-mebelnyj-4737,shkant-mebelnyj-4737Link,shkant-mebelnyj-4737NavNode,False
Мебельный крепеж,/category/mebelnyj-krepezh-8711,mebelnyj-krepezh-8711,bolt-mebelnyj-8711Link,bolt-mebelnyj-8711NavNode,False
Полкодержатели,/category/polkoderzhateli-4748,polkoderzhateli-4748,polkoderzhatel-4748Link,polkoderzhatel-4748NavNode,False
Петля мебельная,/category/petlja-mebelnaja-5415,petlja-mebelnaja-5415,petlja-mebelnaja-5415Link,petlja-mebelnaja-5415NavNode,False
Кронштейн мебельный,/category/kronshtejn-mebelnyj-4784,kronshtejn-mebelnyj-4784,kronshtejn-mebelnyj-4784Link,kronshtejn-mebelnyj-4784NavNode,False
Уголки мебельные,/category/ugolki-mebelnye-4785,ugolki-mebelnye-4785,ugolok-mebelnyj-4785Link,ugolok-mebelnyj-4785NavNode,False
Навесы мебельные,/category/navesy-mebelnye-4747,navesy-mebelnye-4747,podves-dlja-polki-4747Link,podves-dlja-polki-4747NavNode,False
"Заглушки, накладки",/category/zaglushki-nakladki-4797,zaglushki-nakladki-4797,zaschitnaja-podkladka-dlja-mebeli-4797Link,zaschitnaja-podkladka-dlja-mebeli-4797NavNode,False
Крючки и вешалки,/category/krjuchki-i-veshalki-5030,krjuchki-i-veshalki-5030,krjuchok-veshalka-5030Link,krjuchok-veshalka-5030NavNode,False
"Направляющие, амортизаторы",/category/napravljajushhie-amortizatory-9030,napravljajushhie-amortizatory-9030,napravljajuschie-9030Link,napravljajuschie-9030NavNode,False
Замки и защелки,/category/zamki-i-zashhelki-4742,zamki-i-zashhelki-4742,magnit-mebelnyj-4742Link,magnit-mebelnyj-4742NavNode,False
"Опоры, ножки",/category/opory-nozhki-9029,opory-nozhki-9029,mebelnye-opory-nozhki-9029Link,mebelnye-opory-nozhki-9029NavNode,False
Ручки,/category/ruchki-4744,ruchki-4744,cmsitem_00579036,mebelnye-ruchki-9027NavNode,False
Скобы строительные,/category/skoby-stroitelnye-5916,skoby-stroitelnye-5916,skoba-stroitelnaja-5916Link,cmsitem_00571006,False
Такелаж,/category/takelazh-5698,takelazh-5698,takelazh-5698Link,takelazh-5698NavNode,True
Вертлюг,/category/vertljug-5704,vertljug-5704,vertljug-5704Link,vertljug-5704NavNode,False
Соединитель цепи,/category/soedinitel-tsepi-5706,soedinitel-tsepi-5706,soedinitel-tsepi-5706Link,soedinitel-tsepi-5706NavNode,False
Скоба такелажная,/category/skoba-takelazhnaja-5707,skoba-takelazhnaja-5707,skoba-takelazhnaja-5707Link,skoba-takelazhnaja-5707NavNode,False
Коуш,/category/koush-5701,koush-5701,koush-5701Link,koush-5701NavNode,False
Рым гайки и болты,/category/rym-gajki-i-bolty-5711,rym-gajki-i-bolty-5711,rym-gajka-5711Link,rym-gajka-5711NavNode,False
Крючки s-образные,/category/krjuchki-s-obraznye-5709,krjuchki-s-obraznye-5709,krjuchok-s-obraznyj-5709Link,krjuchok-s-obraznyj-5709NavNode,False
Карабины,/category/karabiny-5705,karabiny-5705,karabin-vintovoj-5705Link,karabin-vintovoj-5705NavNode,False
Талрепы,/category/talrepy-5703,talrepy-5703,talrep-5703Link,talrep-5703NavNode,False
Зажимы для троса,/category/zazhimy-dlja-trosa-5699,zazhimy-dlja-trosa-5699,zazhim-dlja-trosa-5699Link,zazhim-dlja-trosa-5699NavNode,False
Тросы стальные,/category/trosy-stalnye-5720,trosy-stalnye-5720,tros-stalnoj-5720Link,tros-stalnoj-5720NavNode,False
Цепи стальные,/category/cepi-stalnye-5724,cepi-stalnye-5724,tsep-svarnaja-5724Link,tsep-svarnaja-5724NavNode,False
Анкерный крепеж,/category/ankernyj-krepezh-7626,ankernyj-krepezh-7626,ankernyj-krepezh-7626Link,ankernyj-krepezh-7626NavNode,True
Анкер регулируемый,/category/anker-reguliruemyj-5697,anker-reguliruemyj-5697,anker-reguliruemyj-po-vysote-5697Link,anker-reguliruemyj-po-vysote-5697NavNode,False
Анкер химический,/category/anker-himicheskij-5726,anker-himicheskij-5726,anker-himicheskij-5726Link,anker-himicheskij-5726NavNode,False
Анкерный болт,/category/ankernyj-bolt-5695,ankernyj-bolt-5695,ankernyj-bolt-5695Link,ankernyj-bolt-5695NavNode,False
Анкер забивной,/category/anker-zabivnoj-5696,anker-zabivnoj-5696,anker-zabivnoj-5696Link,anker-zabivnoj-5696NavNode,False
Анкер-гвоздь,/category/anker-gvozd-5694,anker-gvozd-5694,anker-gvozd-5694Link,anker-gvozd-5694NavNode,False
Анкер-клин,/category/anker-klin-5693,anker-klin-5693,anker-klin-5693Link,anker-klin-5693NavNode,False
Метрический крепеж ,/category/metricheskij-krepezh-84041,metricheskij-krepezh-84041,cmsitem_00266062,cmsitem_00266061,True
Винты,/category/vinty-13916,vinty-13916,cmsitem_00025012,cmsitem_00025014,False
Болты,/category/bolty-5754,bolty-5754,bolty-5754Link,bolty-5754NavNode,False
Шайбы,/category/shajby-7654,shajby-7654,shajby-7654Link,shajby-7654NavNode,False
Гайки,/category/gajki-5758,gajki-5758,gajka-shestigrannaja-5758Link,gajka-shestigrannaja-5758NavNode,False
Шпильки резьбовые,/category/shpilki-rezbovye-5763,shpilki-rezbovye-5763,shpilki-rezbovye-5763Link,shpilki-rezbovye-5763NavNode,False
Специальный крепеж,/category/spetsialnyj-krepezh-7629,spetsialnyj-krepezh-7629,spetsialnyj-krepezh-7629Link,spetsialnyj-krepezh-7629NavNode,True
Хомут обжимной,/category/homut-obzhimnoj-7665,homut-obzhimnoj-7665,homut-obzhimnoj-7665Link,homut-obzhimnoj-7665NavNode,False
Заклепки,/category/zaklepki-5688,zaklepki-5688,zaklepka-vytjazhnaja-5688Link,zaklepka-vytjazhnaja-5688NavNode,False
Крепления для маяков,/category/kreplenija-dlja-majakov-5608,kreplenija-dlja-majakov-5608,kreplenija-dlja-majakov-5608Link,kreplenija-dlja-majakov-5608NavNode,False
Шпилька сантехническая,/category/shpilka-santehnicheskaja-5756,shpilka-santehnicheskaja-5756,shpilka-santehnicheskaja-5756Link,shpilka-santehnicheskaja-5756NavNode,False
Крепеж сантехнический,/category/krepezh-santehnicheskij-6995,krepezh-santehnicheskij-6995,kreplenie-dlja-unitaza-6995Link,kreplenie-dlja-unitaza-6995NavNode,False
Гвозди для пистолета,/category/gvozdi-dlja-pistoleta-5735,gvozdi-dlja-pistoleta-5735,gvozdi-dlja-pistoleta-5735Link,gvozdi-dlja-pistoleta-5735NavNode,False
Скобы для степлеров,/category/skoby-dlja-steplerov-6121,skoby-dlja-steplerov-6121,skoby-dlja-skobozabivnyh-pistoletov-6121Link,skoby-dlja-skobozabivnyh-pistoletov-6121NavNode,False
Крепеж для террасной доски,/category/krepezh-dlja-terrasnoj-doski-5142,krepezh-dlja-terrasnoj-doski-5142,komplektujuschie-dlja-terrasnoj-doski-5142Link,komplektujuschie-dlja-terrasnoj-doski-5142NavNode,False
Крепеж для вагонки,/category/krepezh-dlja-vagonki-4714,krepezh-dlja-vagonki-4714,krepezh-dlja-vagonki-4714Link,krepezh-dlja-vagonki-4714NavNode,False
Перфорированный крепеж,/category/perforirovannyj-krepezh-5676,perforirovannyj-krepezh-5676,krepezh-dlja-derevjannyh-konstruktsij-5676Link,krepezh-dlja-derevjannyh-konstruktsij-5676NavNode,True
Опоры бруса,/category/opory-brusa-5680,opory-brusa-5680,opora-brusa-5680Link,opora-brusa-5680NavNode,False
Пластины монтажные,/category/plastiny-montazhnye-5679,plastiny-montazhnye-5679,plastina-krepezhnaja-5679Link,plastina-krepezhnaja-5679NavNode,False
Ленты монтажные,/category/lenty-montazhnye-5637,lenty-montazhnye-5637,lenty-montazhnye-5637Link,lenty-montazhnye-5637NavNode,False
Уголки монтажные,/category/ugolki-montazhnye-4786,ugolki-montazhnye-4786,ugolok-krepezhnyj-4786Link,ugolok-krepezhnyj-4786NavNode,False
Дюбель-гвоздь,/category/djubel-gvozd-9732,djubel-gvozd-9732,djubel-gvozd-9732Link,djubel-gvozd-9732NavNode,False
Дюбели,/category/djubeli-5743,djubeli-5743,djubeli-5743Link,djubeli-5743NavNode,True
Дюбель фасадный,/category/djubel-fasadnyj-234005,djubel-fasadnyj-234005,cmsitem_00567000,cmsitem_00567002,False
Дюбель для газобетона,/category/djubel-dlja-gazobetona-9731,djubel-dlja-gazobetona-9731,djubel-dlja-gazobetona-9731Link,cmsitem_00381000,False
Дюбель рамный,/category/djubel-ramnyj-5745,djubel-ramnyj-5745,djubel-ramnyj-5745Link,djubel-ramnyj-5745NavNode,False
Дюбель для гипсокартона,/category/djubel-dlja-gipsokartona-5744,djubel-dlja-gipsokartona-5744,djubel-dlja-gipsokartona-5744Link,djubel-dlja-gipsokartona-5744NavNode,False
Дюбель распорный,/category/djubel-raspornyj-5748,djubel-raspornyj-5748,djubel-5748Link,djubel-5748NavNode,False
Шурупы,/category/shurupy-5768,shurupy-5768,shurupy-5768Link,shurupy-5768NavNode,False
Гвозди,/category/gvozdi-5734,gvozdi-5734,gvozdi-5734Link,gvozdi-5734NavNode,False
Саморезы,/category/samorezy-5766,samorezy-5766,samorezy-5766Link,samorezy-5766NavNode,False
Инструмент и оборудование,/category/instrument-i-oborudovanie-5991,instrument-i-oborudovanie-5991,ves-instrument-5991Link,ves-instrument-5991NavNode,True
Хранение инструмента,/category/hranenie-instrumenta-6194,hranenie-instrumenta-6194,jaschiki-dlja-instrumentov-6194Link,jaschiki-dlja-instrumentov-6194NavNode,False
Строительные емкости,/category/stroitelnye-emkosti-6153,stroitelnye-emkosti-6153,kjuvety-stroitelnye-6153Link,kjuvety-stroitelnye-6153NavNode,False
Противопожарное оборудование,/category/protivopozharnoe-oborudovanie-40050,protivopozharnoe-oborudovanie-40050,cmsitem_00142006,cmsitem_00142008,True
Сигнальный инвентарь,/category/signalnyj-inventar-224002,signalnyj-inventar-224002,cmsitem_00539049,cmsitem_00539048,False
Муфты противопожарные,/category/mufty-protivopozharnye-40028,mufty-protivopozharnye-40028,cmsitem_00142009,cmsitem_00142011,False
Вибротехника,/category/vibrotehnika-40072,vibrotehnika-40072,cmsitem_00139000,cmsitem_00139002,True
Виброплиты,/category/vibroplity-14069,vibroplity-14069,cmsitem_00049000,cmsitem_00049002,False
Вибраторы для бетона,/category/vibratory-dlja-betona-40006,vibratory-dlja-betona-40006,cmsitem_00139003,cmsitem_00139005,False
Компрессоры,/category/kompressory-6521,kompressory-6521,kompressory-6521Link,kompressory-6521NavNode,False
Станки,/category/stanki-5992,stanki-5992,stanki-5992Link,stanki-5992NavNode,True
Станки трубогибочные,/category/stanki-trubogibochnye-40087,stanki-trubogibochnye-40087,cmsitem_00270129,cmsitem_00270131,False
Станки заточные,/category/stanki-zatochnye-5994,stanki-zatochnye-5994,stanki-zatochnye-5994Link,stanki-zatochnye-5994NavNode,False
Плиткорезы электрические,/category/plitkorezy-elektricheskie-5997,plitkorezy-elektricheskie-5997,plitkorezy-elektricheskie-5997Link,plitkorezy-elektricheskie-5997NavNode,False
Бетономешалки,/category/betonomeshalki-5999,betonomeshalki-5999,betonomeshalki-5999Link,betonomeshalki-5999NavNode,False
Сварочное оборудование,/category/svarochnoe-oborudovanie-8007,svarochnoe-oborudovanie-8007,dlja-svarki-8007Link,dlja-svarki-8007NavNode,True
Комплектующие для сварочных работ,/category/komplektujushhie-dlja-svarochnyh-rabot-105014,komplektujushhie-dlja-svarochnyh-rabot-105014,cmsitem_00325003,cmsitem_00325005,False
Краги,/category/kragi-105011,kragi-105011,cmsitem_00325000,cmsitem_00325002,False
Сварочная проволока,/category/svarochnaja-provoloka-105021,svarochnaja-provoloka-105021,cmsitem_00326024,cmsitem_00326026,False
Маски сварщика,/category/maski-svarschika-6096,maski-svarschika-6096,maski-svarschika-6096Link,maski-svarschika-6096NavNode,False
Электрод сварочный,/category/elektrod-svarochnyj-6095,elektrod-svarochnyj-6095,elektrod-svarochnyj-6095Link,elektrod-svarochnyj-6095NavNode,False
Аппараты сварочные,/category/apparaty-svarochnye-6094,apparaty-svarochnye-6094,apparaty-svarochnye-6094Link,apparaty-svarochnye-6094NavNode,False
Генераторы,/category/generatory-6019,generatory-6019,generatory-6019Link,cmsitem_00016040,False
"Лестницы, стремянки, вышки",/category/lestnitsy-stremjanki-vyshki-8419,lestnitsy-stremjanki-vyshki-8419,lestnitsy-stremjanki-vyshki-8419Link,lestnitsy-stremjanki-vyshki-8419NavNode,True
Строительные леса,/category/stroitelnye-lesa-74000,stroitelnye-lesa-74000,cmsitem_00254000,cmsitem_00254002,False
"Подмости, вышки-тура",/category/podmosti-vyshki-tura-8426,podmosti-vyshki-tura-8426,podmosti-vyshki-tura-8426Link,podmosti-vyshki-tura-8426NavNode,False
Лестницы,/category/lestnitsy-5333,lestnitsy-5333,lestnitsy-5333Link,lestnitsy-5333NavNode,False
Стремянки,/category/stremjanki-5334,stremjanki-5334,stremjanki-5334Link,stremjanki-5334NavNode,False
Оснастка и расходные материалы,/category/osnastka-i-rashodnye-materialy-8003,osnastka-i-rashodnye-materialy-8003,osnastka-i-rashodnye-materialy-8003Link,osnastka-i-rashodnye-materialy-8003NavNode,True
Зарядные устройства для батареек,/category/zarjadnye-ustrojstva-6217,zarjadnye-ustrojstva-6217,zarjadnye-ustrojstva-dlja-batareek-6217Link,zarjadnye-ustrojstva-dlja-batareek-6217NavNode,False
Аккумуляторы и зарядные устройства,/category/akkumuljatory-i-zarjadnye-ustrojstva-8017,akkumuljatory-i-zarjadnye-ustrojstva-8017,akkumuljator-dlja-elektroinstrumenta-8017Link,akkumuljator-dlja-elektroinstrumenta-8017NavNode,False
Стойки и насадки,/category/stojki-i-nasadki-40000,stojki-i-nasadki-40000,cmsitem_00048000,cmsitem_00048002,False
Масло и смазочные материалы,/category/maslo-i-smazochnye-materialy-7973,maslo-i-smazochnye-materialy-7973,masla-i-smazki-7973Link,masla-i-smazki-7973NavNode,True
Смазки,/category/smazki-6501,smazki-6501,smazka-dlja-instrumenta-6501Link,smazka-dlja-instrumenta-6501NavNode,False
Масла,/category/masla-7997,masla-7997,masla-dlja-dvigatelej-7997Link,masla-dlja-dvigatelej-7997NavNode,False
Для МФИ,/category/dlya-mfi-40064,dlya-mfi-40064,cmsitem_00104000,cmsitem_00104002,False
Для фрезеров и рубанков,/category/dlja-frezerov-i-rubankov-11506,dlja-frezerov-i-rubankov-11506,dlja-rubankov-11506Link,dlja-rubankov-11506NavNode,True
Ножи для электрорубанков,/category/nozhi-dlja-jelektrorubankov-6495,nozhi-dlja-jelektrorubankov-6495,nozhi-dlja-elektrorubanka-6495Link,nozhi-dlja-elektrorubanka-6495NavNode,False
Для пистолетов,/category/dlja-pistoletov-8016,dlja-pistoletov-8016,dlja-pistoletov-8016Link,dlja-pistoletov-8016NavNode,True
Монтажные патроны,/category/montazhnye-patrony-6475,montazhnye-patrony-6475,patron-montazhnyj-6475Link,patron-montazhnyj-6475NavNode,False
Клеевые стержни,/category/kleevye-sterzhni-8590,kleevye-sterzhni-8590,sterzhni-dlja-kleevyh-pistoletov-8590Link,sterzhni-dlja-kleevyh-pistoletov-8590NavNode,False
Для лобзиков и пил,/category/dlja-lobzikov-i-pil-8593,dlja-lobzikov-i-pil-8593,dlja-pil-8593Link,dlja-pil-8593NavNode,True
Для цепных пил,/category/dlja-cepnyh-pil-6405,dlja-cepnyh-pil-6405,tsep-pilnaja-6405Link,cmsitem_00019014,False
Полотна для сабельных пил,/category/polotna-dlja-sabelnyh-pil-6407,polotna-dlja-sabelnyh-pil-6407,polotno-dlja-sabelnoj-pily-6407Link,polotno-dlja-sabelnoj-pily-6407NavNode,False
Пилки для лобзиков,/category/pilki-dlja-lobzikov-6512,pilki-dlja-lobzikov-6512,polotno-dlja-elektrolobzika-6512Link,polotno-dlja-elektrolobzika-6512NavNode,False
Круги пильные,/category/krugi-pilnye-6442,krugi-pilnye-6442,krug-pilnyj-6442Link,krug-pilnyj-6442NavNode,False
Для шуруповертов и гайковертов,/category/dlja-shurupovertov-i-gajkovertov-8010,dlja-shurupovertov-i-gajkovertov-8010,dlja-shurupovertov-i-gajkovertov-8010Link,dlja-shurupovertov-i-gajkovertov-8010NavNode,True
Биты,/category/bity-8044,bity-8044,bity-8044Link,bity-8044NavNode,False
Адаптер для бит,/category/adapter-dlja-bit-6379,adapter-dlja-bit-6379,adapter-dlja-bit-6379Link,adapter-dlja-bit-6379NavNode,False
Для дрелей и перфораторов,/category/dlja-drelej-i-perforatorov-8009,dlja-drelej-i-perforatorov-8009,dlja-dreli-8009Link,dlja-dreli-8009NavNode,True
"Комплектующие для дрели, перфоратора",/category/komplektuyushchie-dlya-dreli-perforatora-8043,komplektuyushchie-dlya-dreli-perforatora-8043,patron-dlja-dreli-8043Link,patron-dlja-dreli-8043NavNode,False
Корщетки для дрели,/category/korshhetki-dlja-dreli-8591,korshhetki-dlja-dreli-8591,korschetka-dlja-dreli-8591Link,korschetka-dlja-dreli-8591NavNode,False
Насадки миксеры,/category/nasadki-miksery-8486,nasadki-miksery-8486,nasadki-miksery-8486Link,nasadki-miksery-8486NavNode,False
Коронки,/category/koronki-6395,koronki-6395,koronka-6395Link,koronka-6395NavNode,False
Сверла,/category/sverla-6391,sverla-6391,sverlo-6391Link,sverlo-6391NavNode,False
Зубила,/category/zubila-6328,zubila-6328,zubilo-6328Link,zubilo-6328NavNode,False
Буры,/category/bur-6396,bur-6396,bur-6396Link,bur-6396NavNode,False
Для шлифинструмента,/category/dlja-shlifinstrumenta-8006,dlja-shlifinstrumenta-8006,dlja-shlifinstrumenta-8006Link,dlja-shlifinstrumenta-8006NavNode,True
Комплектующие для шлифинструмента,/category/komplektuyushchie-dlya-shlifinstrumenta-6450,komplektuyushchie-dlya-shlifinstrumenta-6450,kljuchi-dlja-ushm-6450Link,kljuchi-dlja-ushm-6450NavNode,False
Сегменты шлифовальные,/category/segmenty-shlifovalnye-6449,segmenty-shlifovalnye-6449,segment-dlja-mozaichno-shlifovalnoj-mashiny-6449Link,segment-dlja-mozaichno-shlifovalnoj-mashiny-6449NavNode,False
Наборы насадок,/category/nabory-nasadok-213001,nabory-nasadok-213001,cmsitem_00521000,cmsitem_00521002,False
Ленты шлифовальные,/category/lenty-shlifovalnye-6458,lenty-shlifovalnye-6458,lenty-shlifovalnye-dlja-lshm-6458Link,lenty-shlifovalnye-dlja-lshm-6458NavNode,False
Чашки алмазные,/category/chashki-almaznye-6430,chashki-almaznye-6430,chashka-almaznaja-6430Link,chashka-almaznaja-6430NavNode,False
Корщетки,/category/korshhetki-6461,korshhetki-6461,korschetka-dlja-ushm-6461Link,korschetka-dlja-ushm-6461NavNode,False
Опорные тарелки,/category/opornye-tarelki-8592,opornye-tarelki-8592,krug-zatochnyj-8592Link,krug-zatochnyj-8592NavNode,False
Круги лепестковые,/category/krugi-lepestkovye-6455,krugi-lepestkovye-6455,krug-lepestkovyj-dlja-ushm-6455Link,krug-lepestkovyj-dlja-ushm-6455NavNode,False
Круги абразивные,/category/krugi-abrazivnye-6457,krugi-abrazivnye-6457,krug-iz-abrazivnoj-bumagi-6457Link,krug-iz-abrazivnoj-bumagi-6457NavNode,False
Круги шлифовальные и заточные,/category/krugi-shlifovalnye-i-zatochnye-6444,krugi-shlifovalnye-i-zatochnye-6444,krugi-shlifovalnye-6444Link,krugi-shlifovalnye-6444NavNode,False
Круги гибкие алмазные,/category/krugi-gibkie-almaznye-202003,krugi-gibkie-almaznye-202003,cmsitem_00506003,cmsitem_00506005,False
Диски алмазные,/category/diski-almaznye-202001,diski-almaznye-202001,cmsitem_00506000,cmsitem_00506002,False
Круги отрезные,/category/krugi-otreznye-6441,krugi-otreznye-6441,krug-otreznoj-6441Link,krug-otreznoj-6441NavNode,False
Пневмоинструмент,/category/pnevmoinstrument-9174,pnevmoinstrument-9174,pnevmoinstrument-9174Link,pnevmoinstrument-9174NavNode,True
Аксессуары для пневмоинструмента,/category/aksessuary-dlja-pnevmoinstrumenta-6421,aksessuary-dlja-pnevmoinstrumenta-6421,ostnastka-dlja-pnevmaticheskih-zaklepochnikov-6421Link,ostnastka-dlja-pnevmaticheskih-zaklepochnikov-6421NavNode,False
Шланги воздушные,/category/shlangi-vozdushnye-6485,shlangi-vozdushnye-6485,shlang-vozdushnyj-6485Link,shlang-vozdushnyj-6485NavNode,False
Пневмопистолеты,/category/pnevmopistolety-6520,pnevmopistolety-6520,pnevmopistolety-6520Link,pnevmopistolety-6520NavNode,False
Пневмокраскопульты,/category/pnevmokraskopulty-6127,pnevmokraskopulty-6127,pnevmokraskopulty-6127Link,pnevmokraskopulty-6127NavNode,False
Пневмошлифмашины,/category/pnevmoshlifmashiny-prjamye-6519,pnevmoshlifmashiny-prjamye-6519,pnevmoshlifmashiny-prjamye-6519Link,pnevmoshlifmashiny-prjamye-6519NavNode,False
Пневмогайковерты,/category/pnevmogajkoverty-6517,pnevmogajkoverty-6517,pnevmogajkoverty-6517Link,pnevmogajkoverty-6517NavNode,False
Измерительные приборы,/category/izmeritelnye-pribory-9178,izmeritelnye-pribory-9178,izmeritelnyj-instrument-9178Link,izmeritelnyj-instrument-9178NavNode,True
Строительные штативы,/category/stroitelnye-shtativy-6399,stroitelnye-shtativy-6399,stroitelnye-shtativy-6399Link,stroitelnye-shtativy-6399NavNode,False
Мультиметры,/category/multimetry-6133,multimetry-6133,multimetry-6133Link,multimetry-6133NavNode,False
Детекторы цифровые,/category/detektory-tsifrovye-6048,detektory-tsifrovye-6048,detektory-tsifrovye-6048Link,detektory-tsifrovye-6048NavNode,False
Дальномеры лазерные,/category/dalnomery-lazernye-6401,dalnomery-lazernye-6401,dalnomery-lazernye-6401Link,dalnomery-lazernye-6401NavNode,False
Уровни лазерные,/category/urovni-lazernye-6050,urovni-lazernye-6050,niveliry-lazernye-6050Link,niveliry-lazernye-6050NavNode,False
Электроинструменты,/category/elektroinstrumenty-9158,elektroinstrumenty-9158,elektroinstrumenty-9158Link,elektroinstrumenty-9158NavNode,True
Пистолеты клеевые,/category/pistolety-kleevye-6123,pistolety-kleevye-6123,pistolety-kleevye-6123Link,pistolety-kleevye-6123NavNode,False
Реноваторы,/category/renovatory-6078,renovatory-6078,elektricheskie-renovatory-6078Link,elektricheskie-renovatory-6078NavNode,False
Штроборезы,/category/shtroborezy-6099,shtroborezy-6099,shtroborezy-6099Link,shtroborezy-6099NavNode,False
Электрорубанки,/category/jelektrorubanki-6082,jelektrorubanki-6082,rubanok-elektricheskij-6082Link,rubanok-elektricheskij-6082NavNode,False
Аппараты сварочные для полипропиленовых труб,/category/apparaty-svarochnye-dlja-polipropilenovyh-trub-6087,apparaty-svarochnye-dlja-polipropilenovyh-trub-6087,apparaty-svarochnye-dlja-polipropilenovyh-trub-6087Link,apparaty-svarochnye-dlja-polipropilenovyh-trub-6087NavNode,False
Гайковерты,/category/gajkoverty-9186,gajkoverty-9186,akkumuljatornye-gajkoverty-9186Link,akkumuljatornye-gajkoverty-9186NavNode,False
Фрезерные машины,/category/frezernye-mashiny-6107,frezernye-mashiny-6107,frezernye-mashiny-6107Link,frezernye-mashiny-6107NavNode,False
Краскопульты,/category/kraskopulty-6126,kraskopulty-6126,elektricheskie-kraskopulty-6126Link,elektricheskie-kraskopulty-6126NavNode,False
Молотки отбойные,/category/molotki-otbojnye-6115,molotki-otbojnye-6115,molotki-otbojnye-6115Link,molotki-otbojnye-6115NavNode,False
Пылесосы,/category/pylesosy-6072,pylesosy-6072,pylesosy-stroitelnye-6072Link,cmsitem_00017008,False
Фены строительные,/category/feny-stroitelnye-6086,feny-stroitelnye-6086,feny-stroitelnye-6086Link,feny-stroitelnye-6086NavNode,False
Пилы,/category/pily-9172,pily-9172,pily-9172Link,pily-9172NavNode,True
Торцовочные пилы,/category/tortsovochnye-pily-7538,tortsovochnye-pily-7538,tortsovochnye-pily-7538Link,tortsovochnye-pily-7538NavNode,False
Электропилы,/category/elektropily-4617,elektropily-4617,elektropily-4617Link,cmsitem_00017006,False
Бензопилы,/category/benzopily-4616,benzopily-4616,benzopily-4616Link,cmsitem_00017004,False
Сабельные пилы,/category/sabelnye-pily-6106,sabelnye-pily-6106,sabelnye-elektricheskie-pily-6106Link,sabelnye-elektricheskie-pily-6106NavNode,False
Дисковые пилы,/category/diskovye-pily-6109,diskovye-pily-6109,elektricheskie-diskovye-pily-6109Link,elektricheskie-diskovye-pily-6109NavNode,False
Лобзики,/category/lobziki-6101,lobziki-6101,lobziki-6101Link,lobziki-6101NavNode,False
Перфораторы,/category/perforatory-6114,perforatory-6114,perforatory-6114Link,perforatory-6114NavNode,False
Шлифовальные машины,/category/shlifovalnye-mashiny-9176,shlifovalnye-mashiny-9176,shlifovalnye-mashiny-9176Link,shlifovalnye-mashiny-9176NavNode,True
Граверы,/category/gravery-9164,gravery-9164,gravery-9164Link,gravery-9164NavNode,False
Шлифмашины для бетона,/category/shlifmashiny-dlja-betona-6068,shlifmashiny-dlja-betona-6068,shlifmashiny-dlja-betona-6068Link,cmsitem_00349024,False
Ленточные шлифмашины,/category/lentochnye-shlifmashiny-6070,lentochnye-shlifmashiny-6070,lentochnye-shlifmashiny-6070Link,lentochnye-shlifmashiny-6070NavNode,False
Вибрационные шлифмашины,/category/vibratsionnye-shlifmashiny-6057,vibratsionnye-shlifmashiny-6057,vibratsionnye-shlifmashiny-6057Link,vibratsionnye-shlifmashiny-6057NavNode,False
Эксцентриковые шлифмашины,/category/ekstsentrikovye-shlifmashiny-6062,ekstsentrikovye-shlifmashiny-6062,ekstsentrikovye-shlifmashiny-6062Link,ekstsentrikovye-shlifmashiny-6062NavNode,False
Болгарки (УШМ),/category/bolgarki-ushm-6060,bolgarki-ushm-6060,bolgarki-ushm-6060Link,bolgarki-ushm-6060NavNode,False
Полировальные шлифмашины,/category/polirovalnye-shlifmashiny-6066,polirovalnye-shlifmashiny-6066,polirovalnye-shlifmashiny-6066Link,polirovalnye-shlifmashiny-6066NavNode,False
Дрели и шуруповерты,/category/dreli-i-shurupoverty-9166,dreli-i-shurupoverty-9166,dreli-9166Link,dreli-9166NavNode,True
Строительные миксеры,/category/stroitelnye-miksery-7925,stroitelnye-miksery-7925,stroitelnye-miksery-7925Link,stroitelnye-miksery-7925NavNode,False
Дрели алмазного сверления,/category/dreli-almaznogo-sverlenija-9210,dreli-almaznogo-sverlenija-9210,dreli-almaznogo-sverlenija-9210Link,dreli-almaznogo-sverlenija-9210NavNode,False
Дрели-шуруповерты,/category/dreli-shurupoverty-6113,dreli-shurupoverty-6113,dreli-shurupoverty-6113Link,dreli-shurupoverty-6113NavNode,False
Электрические дрели,/category/elektricheskie-dreli-7536,elektricheskie-dreli-7536,elektricheskie-dreli-7536Link,elektricheskie-dreli-7536NavNode,False
Ручной инструмент,/category/ruchnoj-instrument-6129,ruchnoj-instrument-6129,ruchnoj-instrument-6129Link,ruchnoj-instrument-6129NavNode,True
Наборы инструментов,/category/nabory-instrumentov-8527,nabory-instrumentov-8527,nabory-instrumentov-8527Link,nabory-instrumentov-8527NavNode,False
Автомобильный инструмент,/category/avtomobilnyj-instrument-6199,avtomobilnyj-instrument-6199,avtomobilnyj-instrument-6199Link,avtomobilnyj-instrument-6199NavNode,True
Лебедки,/category/lebedki-5719,lebedki-5719,trosy-buksirovochnye-5719Link,trosy-buksirovochnye-5719NavNode,False
Автохимия,/category/avtohimija-4864,avtohimija-4864,razmorazhivateli-zamkov-4864Link,razmorazhivateli-zamkov-4864NavNode,False
Инструмент для транспортировки груза,/category/instrument-dlja-transportirovki-gruza-8347,instrument-dlja-transportirovki-gruza-8347,instrument-dlja-transportirovki-gruza-8347Link,instrument-dlja-transportirovki-gruza-8347NavNode,True
